trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
114561,14:45:00,14:45:00,CLV,10,0,0,1
114561,15:20:00,15:20:00,SRC,11,0,0,1
114561,15:45:00,15:45:00,PTC,12,0,0,1
114561,16:30:00,16:30:00,VAL,13,0,0,1
114561,17:00:00,17:00:00,MTZ,14,0,0,1
115301,8:40:00,8:40:00,CHI,1,0,0,1
115301,8:58:00,8:59:00,LAG,2,0,0,1
115301,9:13:00,9:15:00,NPV,3,0,0,1
115301,9:36:00,9:37:00,PLO,4,0,0,1
115301,10:04:00,10:05:00,MDT,5,0,0,1
115301,10:25:00,10:26:00,PCT,6,0,0,1
115301,10:48:00,10:49:00,KEE,7,0,0,1
115301,11:21:00,11:23:00,GBB,8,0,0,1
115301,12:04:00,12:04:00,MAC,9,0,0,1
115301,13:02:00,13:02:00,QCY,10,0,0,1
115314,18:30:00,18:30:00,QCY,1,0,0,1
115314,19:17:00,19:19:00,MAC,2,0,0,1
115314,19:54:00,19:56:00,GBB,3,0,0,1
115314,20:22:00,20:23:00,KEE,4,0,0,1
115314,20:46:00,20:47:00,PCT,5,0,0,1
115314,21:08:00,21:09:00,MDT,6,0,0,1
115314,21:37:00,21:38:00,PLO,7,0,0,1
115314,22:15:00,22:15:00,NPV,8,1,0,1
115314,22:31:00,22:31:00,LAG,9,1,0,1
115314,22:51:00,22:51:00,CHI,10,0,0,1
115439,7:15:00,7:15:00,NYP,1,0,0,1
115439,7:43:00,7:44:00,YNY,2,0,0,1
115439,8:02:00,8:03:00,CRT,3,0,0,1
115439,8:43:00,8:45:00,POU,4,0,0,1
115439,8:58:00,9:00:00,RHI,5,0,0,1
115439,9:20:00,9:21:00,HUD,6,0,0,1
115439,9:50:00,10:10:00,ALB,7,0,0,1
115439,10:34:00,10:34:00,SDY,8,0,0,1
115439,10:52:00,10:52:00,AMS,9,0,0,1
115439,11:50:00,11:50:00,UCA,10,0,0,1
115439,12:03:00,12:03:00,ROM,11,0,0,1
115439,12:57:00,12:57:00,SYR,12,0,0,1
115439,14:13:00,14:13:00,ROC,13,0,0,1
115439,15:19:00,15:19:00,BUF,14,0,0,1
115439,15:32:00,15:32:00,BFX,15,0,0,1
115439,16:42:00,16:50:00,NFL,16,0,0,1
115439,16:51:00,16:51:00,CBN,17,0,0,1
115439,16:55:00,17:45:00,NFS,18,0,0,1
115439,19:43:00,19:43:00,TWO,19,0,1,1
120176,14:05:00,14:05:00,WAS,1,0,0,1
120176,14:16:00,14:16:00,NCR,2,0,0,1
120176,14:24:00,14:24:00,BWE,3,0,0,1
120176,14:30:00,14:30:00,OTN,4,0,0,1
120176,14:42:00,14:42:00,BWI,5,0,0,1
120176,14:48:00,14:48:00,HAE,6,0,0,1
120176,14:54:00,14:54:00,WBL,7,0,0,1
120176,15:10:00,15:10:00,BAL,8,0,0,1
120343,17:30:00,17:30:00,WAS,1,0,0,1
120343,17:41:00,17:41:00,NCR,2,0,0,1
120343,17:49:00,17:49:00,BWE,3,0,0,1
120343,17:55:00,17:55:00,OTN,4,0,0,1
120343,18:03:00,18:03:00,BWI,5,0,0,1
120343,18:09:00,18:09:00,HAE,6,0,0,1
120343,18:15:00,18:15:00,WBL,7,0,0,1
120343,18:27:00,18:29:00,BAL,8,0,0,1
120343,18:58:00,18:58:00,MSA,9,1,0,1
120346,19:30:00,19:30:00,WAS,1,0,0,1
120346,19:41:00,19:41:00,NCR,2,0,0,1
120346,19:49:00,19:49:00,BWE,3,0,0,1
120346,19:55:00,19:55:00,OTN,4,0,0,1
120346,20:05:00,20:05:00,BWI,5,0,0,1
120346,20:11:00,20:11:00,HAE,6,0,0,1
120346,20:17:00,20:17:00,WBL,7,0,0,1
120346,20:32:00,20:37:00,BAL,8,0,0,1
120346,21:03:00,21:03:00,MSA,9,1,0,1
120979,13:20:00,13:20:00,NYP,1,0,0,1
120979,13:44:00,13:44:00,YNY,2,0,0,1
120979,14:03:00,14:03:00,CRT,3,0,0,1
120979,14:45:00,14:45:00,POU,4,0,0,1
120979,14:58:00,15:00:00,RHI,5,0,0,1
120979,15:20:00,15:22:00,HUD,6,0,0,1
120979,15:45:00,16:10:00,ALB,7,0,0,1
120979,16:34:00,16:34:00,SDY,8,0,0,1
120979,16:52:00,16:52:00,AMS,9,0,0,1
120979,17:50:00,17:50:00,UCA,10,0,0,1
120979,18:05:00,18:05:00,ROM,11,0,0,1
120979,18:59:00,18:59:00,SYR,12,0,0,1
120979,20:15:00,20:15:00,ROC,13,0,0,1
120979,21:21:00,21:21:00,BUF,14,0,0,1
120979,21:42:00,21:42:00,BFX,15,0,0,1
120979,22:28:00,22:28:00,NFL,16,0,0,1
121067,14:05:00,14:05:00,CHI,1,0,0,1
121067,14:26:00,14:27:00,GLN,2,0,0,1
121067,15:04:00,15:05:00,SVT,3,0,0,1
121067,15:18:00,15:19:00,MKA,4,0,0,1
121067,15:34:00,15:34:00,MKE,5,0,0,1
121374,12:15:00,12:15:00,LOS,1,0,0,1
121374,12:30:00,12:30:00,LOH,2,0,1,1
121374,13:17:00,13:17:00,SAE,3,0,1,1
121374,13:40:00,13:40:00,SAF,4,0,1,1
121374,14:12:00,14:12:00,LMY,5,0,0,1
121379,15:03:00,15:03:00,LMY,1,0,0,1
121379,15:40:00,15:40:00,SAF,2,1,0,1
121379,16:10:00,16:10:00,SAE,3,1,0,1
121379,16:50:00,16:50:00,LOH,4,1,0,1
121379,17:20:00,17:20:00,LOS,5,0,0,1
121973,7:35:00,7:35:00,STL,1,0,0,1
121973,8:19:00,8:21:00,ALN,2,0,0,1
121973,8:46:00,8:46:00,CRV,3,0,0,1
121973,9:19:00,9:22:00,SPI,4,0,0,1
121973,9:44:00,9:44:00,LCN,5,0,0,1
121973,10:13:00,10:16:00,BNL,6,0,0,1
121973,10:42:00,10:42:00,PON,7,0,0,1
121973,10:58:00,10:58:00,DWT,8,0,0,1
121973,11:39:00,11:39:00,JOL,9,0,0,1
121973,12:04:00,12:04:00,SMT,10,1,0,1
121973,12:40:00,12:40:00,CHI,11,0,0,1
121979,18:40:00,18:40:00,STL,1,0,0,1
121979,19:22:00,19:24:00,ALN,2,0,0,1
121979,20:21:00,20:24:00,SPI,3,0,0,1
121979,20:46:00,20:46:00,LCN,4,0,0,1
121979,21:14:00,21:17:00,BNL,5,0,0,1
121979,21:46:00,21:46:00,PON,6,0,0,1
121979,22:35:00,22:35:00,JOL,7,0,0,1
121979,23:00:00,23:00:00,SMT,8,1,0,1
121979,23:43:00,23:43:00,CHI,9,0,0,1
121982,20:10:00,20:10:00,CHI,1,0,0,1
121982,20:32:00,20:32:00,SMT,2,0,0,1
121982,21:00:00,21:00:00,JOL,3,0,0,1
121982,21:38:00,21:38:00,PON,4,0,0,1
121982,22:16:00,22:19:00,BNL,5,0,0,1
121982,22:47:00,22:47:00,LCN,6,0,0,1
121982,23:16:00,23:19:00,SPI,7,0,0,1
121982,24:20:00,24:22:00,ALN,8,0,0,1
121982,25:09:00,25:09:00,STL,9,0,0,1
122050,15:40:00,15:40:00,LMY,1,0,0,1
122050,16:20:00,16:20:00,SAF,2,1,0,1
122050,16:50:00,16:50:00,SAE,3,1,0,1
122050,17:30:00,17:30:00,LOH,4,1,0,1
122050,18:00:00,18:00:00,LOS,5,0,0,1
122060,13:00:00,13:00:00,LOS,1,0,0,1
122060,13:26:00,13:26:00,LOH,2,0,1,1
122060,14:10:00,14:10:00,SAE,3,0,1,1
122060,14:25:00,14:25:00,SAF,4,0,1,1
122060,15:00:00,15:00:00,LMY,5,0,0,1
122804,17:05:00,17:05:00,BFD,1,0,0,1
122804,18:40:00,18:40:00,NHL,2,0,0,1
122804,19:05:00,19:05:00,BUR,3,0,0,1
122804,19:30:00,19:35:00,VNC,4,0,0,1
122804,20:05:00,20:05:00,WES,5,1,0,1
122804,20:35:00,20:35:00,SMN,6,0,0,1
122896,15:05:00,15:05:00,BFD,1,0,0,1
122896,16:55:00,16:55:00,LCA,2,0,0,1
122896,17:10:00,17:10:00,PAS,3,0,0,1
122896,18:00:00,18:00:00,CLM,4,0,0,1
122896,18:15:00,18:15:00,ONA,5,0,0,1
122896,18:40:00,18:40:00,RIV,6,0,0,1
122896,19:00:00,19:00:00,SNB,7,0,0,1
122899,19:05:00,19:05:00,BFD,1,0,0,1
122899,20:55:00,20:55:00,LCA,2,0,0,1
122899,21:10:00,21:10:00,PAS,3,0,0,1
122899,22:00:00,22:00:00,CLM,4,0,0,1
122899,22:15:00,22:15:00,ONA,5,0,0,1
122899,22:40:00,22:40:00,RIV,6,0,0,1
122899,23:00:00,23:00:00,SNB,7,0,0,1
122902,9:45:00,9:45:00,SNB,1,0,0,1
122902,10:10:00,10:10:00,RIV,2,0,0,1
122902,10:40:00,10:40:00,ONA,3,0,0,1
122902,11:05:00,11:05:00,CLM,4,0,0,1
122902,11:55:00,11:55:00,PAS,5,0,0,1
122902,12:20:00,12:20:00,LCA,6,0,0,1
122902,14:30:00,14:30:00,BFD,7,0,0,1
123080,12:45:00,12:45:00,TPL,1,0,0,1
123080,13:30:00,13:30:00,KIL,2,1,0,1
123080,13:45:00,13:45:00,FHD,3,0,0,1
123086,16:00:00,16:00:00,FHD,1,0,0,1
123086,16:15:00,16:15:00,KIL,2,0,1,1
123086,17:15:00,17:15:00,TPL,3,0,0,1
123091,10:15:00,10:15:00,FHD,1,0,1,1
123091,11:00:00,11:00:00,KIL,2,0,1,1
123091,11:45:00,11:45:00,TPL,3,0,0,1
123994,11:05:00,11:05:00,SMN,1,0,0,1
123994,11:35:00,11:35:00,WES,2,0,1,1
123994,12:10:00,12:10:00,VNC,3,0,0,1
123994,12:30:00,12:30:00,BUR,4,0,0,1
123994,12:55:00,12:55:00,NHL,5,0,0,1
123994,14:55:00,14:55:00,BFD,6,0,0,1
124374,21:05:00,21:05:00,CHI,1,0,0,1
124374,21:26:00,21:27:00,GLN,2,0,0,1
124374,22:04:00,22:05:00,SVT,3,0,0,1
124374,22:18:00,22:19:00,MKA,4,0,0,1
124374,22:34:00,22:34:00,MKE,5,0,0,1
124380,10:35:00,10:35:00,MKB,1,0,0,1
124380,11:04:00,11:04:00,MKE,2,0,0,1
124380,12:17:00,12:17:00,FDL,3,0,0,1
124380,12:55:00,12:55:00,OSU,4,0,0,1
124380,13:28:00,13:28:00,APP,5,0,0,1
124380,14:00:00,14:00:00,DPE,6,0,0,1
124380,14:22:00,14:22:00,GBY,7,0,0,1
124383,14:55:00,14:55:00,GBY,1,0,0,1
124383,15:14:00,15:14:00,DPE,2,0,0,1
124383,15:48:00,15:48:00,APP,3,0,0,1
124383,16:23:00,16:23:00,OSU,4,0,0,1
124383,17:00:00,17:00:00,FDL,5,0,0,1
124383,18:23:00,18:23:00,MKE,6,0,0,1
124383,18:53:00,18:53:00,MKB,7,0,0,1
124451,6:45:00,6:45:00,PXN,1,0,0,1
124451,7:15:00,7:15:00,PHA,2,0,1,1
124451,7:30:00,7:30:00,TEM,3,0,1,1
124451,8:15:00,8:15:00,MRC,4,0,0,1
124452,7:45:00,7:45:00,PXN,1,0,0,1
124452,8:15:00,8:15:00,PHA,2,0,1,1
124452,8:30:00,8:30:00,TEM,3,0,1,1
124452,9:15:00,9:15:00,MRC,4,0,0,1
124456,8:45:00,8:45:00,MRC,1,0,0,1
124456,9:30:00,9:30:00,TEM,2,1,0,1
124456,9:45:00,9:45:00,PHA,3,1,0,1
124456,10:15:00,10:15:00,PXN,4,0,0,1
124457,9:45:00,9:45:00,MRC,1,0,0,1
124457,10:30:00,10:30:00,TEM,2,1,0,1
124457,10:45:00,10:45:00,PHA,3,1,0,1
124457,11:15:00,11:15:00,PXN,4,0,0,1
124769,17:28:00,17:28:00,PNT,1,0,0,1
124769,17:40:00,17:41:00,TRM,2,0,0,1
124769,17:47:00,17:48:00,ROY,3,0,0,1
124769,18:08:00,18:11:00,DET,4,0,0,1
124769,18:27:00,18:29:00,DER,5,0,0,1
124769,18:57:00,19:00:00,ARB,6,0,0,1
124769,19:35:00,19:37:00,JXN,7,0,0,1
124769,20:27:00,20:33:00,BTL,8,0,0,1
124769,20:58:00,21:00:00,KAL,9,0,0,1
124769,21:28:00,21:29:00,DOA,10,0,0,1
124769,21:41:00,21:42:00,NLS,11,0,0,1
124769,22:00:00,22:02:00,NBU,12,0,0,1
124769,22:52:00,22:54:00,HMI,13,0,0,1
124769,23:40:00,23:40:00,CHI,14,0,0,1
124771,17:28:00,17:28:00,PNT,1,0,0,1
124771,17:40:00,17:41:00,TRM,2,0,0,1
124771,17:47:00,17:48:00,ROY,3,0,0,1
124771,18:08:00,18:11:00,DET,4,0,0,1
124771,18:27:00,18:29:00,DER,5,0,0,1
124771,18:57:00,19:00:00,ARB,6,0,0,1
124771,19:35:00,19:37:00,JXN,7,0,0,1
124771,20:27:00,20:33:00,BTL,8,0,0,1
124771,20:58:00,21:00:00,KAL,9,0,0,1
124771,21:28:00,21:29:00,DOA,10,0,0,1
124771,21:41:00,21:42:00,NLS,11,0,0,1
124771,22:00:00,22:02:00,NBU,12,0,0,1
124771,22:52:00,22:54:00,HMI,13,0,0,1
124771,23:40:00,23:40:00,CHI,14,0,0,1
124788,1:00:00,1:00:00,LAX,1,0,0,1
124788,1:41:00,1:41:00,POS,2,0,0,1
124788,1:54:00,1:54:00,ONA,3,0,0,1
124788,3:36:00,3:36:00,PSN,4,0,0,1
124788,5:47:00,5:47:00,YUM,5,0,0,1
124788,8:35:00,8:55:00,MRC,6,0,0,1
124788,10:38:00,10:53:00,TUS,7,0,0,1
124788,11:53:00,11:53:00,BEN,8,0,0,1
124788,13:53:00,13:53:00,LDB,9,0,0,1
124788,14:48:00,14:48:00,DEM,10,0,0,1
124788,17:00:00,17:45:00,ELP,11,0,0,1
124788,21:45:00,21:55:00,ALP,12,0,0,1
124788,23:46:00,23:46:00,SND,13,0,0,1
124788,26:12:00,26:12:00,DRT,14,0,0,1
124788,30:00:00,31:25:00,SAS,15,0,0,1
124788,36:10:00,37:10:00,HOS,16,0,0,1
124788,38:53:00,39:05:00,BMT,17,0,0,1
124788,40:29:00,40:29:00,LCH,18,0,0,1
124788,42:12:00,42:15:00,LFT,19,0,0,1
124788,42:41:00,42:41:00,NIB,20,0,0,1
124788,44:03:00,44:03:00,SCH,21,0,0,1
124788,46:40:00,46:40:00,NOL,22,0,0,1
124789,1:00:00,1:00:00,LAX,1,0,0,1
124789,1:41:00,1:41:00,POS,2,0,0,1
124789,1:54:00,1:54:00,ONA,3,0,0,1
124789,3:36:00,3:36:00,PSN,4,0,0,1
124789,6:47:00,6:47:00,YUM,5,0,0,1
124789,9:35:00,9:55:00,MRC,6,0,0,1
124789,11:38:00,11:53:00,TUS,7,0,0,1
124789,12:53:00,12:53:00,BEN,8,0,0,1
124789,13:53:00,13:53:00,LDB,9,0,0,1
124789,14:48:00,14:48:00,DEM,10,0,0,1
124789,17:00:00,17:45:00,ELP,11,0,0,1
124789,21:45:00,21:55:00,ALP,12,0,0,1
124789,23:46:00,23:46:00,SND,13,0,0,1
124789,26:12:00,26:12:00,DRT,14,0,0,1
124789,30:00:00,31:25:00,SAS,15,0,0,1
124789,36:10:00,37:10:00,HOS,16,0,0,1
124789,38:53:00,39:05:00,BMT,17,0,0,1
124789,40:29:00,40:29:00,LCH,18,0,0,1
124789,42:12:00,42:15:00,LFT,19,0,0,1
124789,42:41:00,42:41:00,NIB,20,0,0,1
124789,44:03:00,44:03:00,SCH,21,0,0,1
124789,46:40:00,46:40:00,NOL,22,0,0,1
124795,10:00:00,10:00:00,NOL,1,0,0,1
124795,11:30:00,11:30:00,SCH,2,0,0,1
124795,12:56:00,12:56:00,NIB,3,0,0,1
124795,13:24:00,13:24:00,LFT,4,0,0,1
124795,14:55:00,14:55:00,LCH,5,0,0,1
124795,16:34:00,16:48:00,BMT,6,0,0,1
124795,19:18:00,19:55:00,HOS,7,0,0,1
124795,25:05:00,27:45:00,SAS,8,0,0,1
124795,30:52:00,30:52:00,DRT,9,0,0,1
124795,33:27:00,33:27:00,SND,10,0,0,1
124795,35:31:00,35:41:00,ALP,11,0,0,1
124795,39:25:00,39:50:00,ELP,12,0,0,1
124795,41:38:00,41:38:00,DEM,13,0,0,1
124795,42:33:00,42:33:00,LDB,14,0,0,1
124795,44:38:00,44:38:00,BEN,15,0,0,1
124795,46:00:00,46:15:00,TUS,16,0,0,1
124795,47:32:00,48:02:00,MRC,17,0,0,1
124795,50:49:00,50:49:00,YUM,18,0,0,1
124795,53:02:00,53:02:00,PSN,19,0,0,1
124795,54:54:00,54:54:00,ONA,20,1,0,1
124795,55:04:00,55:04:00,POS,21,1,0,1
124795,56:35:00,56:35:00,LAX,22,0,0,1
124796,10:00:00,10:00:00,NOL,1,0,0,1
124796,11:30:00,11:30:00,SCH,2,0,0,1
124796,12:56:00,12:56:00,NIB,3,0,0,1
124796,13:24:00,13:24:00,LFT,4,0,0,1
124796,14:55:00,14:55:00,LCH,5,0,0,1
124796,16:34:00,16:48:00,BMT,6,0,0,1
124796,19:18:00,19:55:00,HOS,7,0,0,1
124796,25:05:00,27:45:00,SAS,8,0,0,1
124796,30:52:00,30:52:00,DRT,9,0,0,1
124796,33:27:00,33:27:00,SND,10,0,0,1
124796,35:31:00,35:41:00,ALP,11,0,0,1
124796,39:25:00,39:50:00,ELP,12,0,0,1
124796,41:38:00,41:38:00,DEM,13,0,0,1
124796,42:33:00,42:33:00,LDB,14,0,0,1
124796,45:38:00,45:38:00,BEN,15,0,0,1
124796,47:00:00,47:15:00,TUS,16,0,0,1
124796,48:32:00,49:02:00,MRC,17,0,0,1
124796,51:49:00,51:49:00,YUM,18,0,0,1
124796,53:02:00,53:02:00,PSN,19,0,0,1
124796,54:54:00,54:54:00,ONA,20,1,0,1
124796,55:04:00,55:04:00,POS,21,1,0,1
124796,56:35:00,56:35:00,LAX,22,0,0,1
124954,13:15:00,13:15:00,MTZ,1,0,0,1
124954,13:40:00,13:40:00,VAL,2,0,0,1
124954,14:10:00,14:10:00,NAP,3,0,0,1
124954,14:55:00,14:55:00,PTC,4,0,0,1
124954,15:15:00,15:15:00,RPC,5,0,0,1
124954,15:30:00,15:30:00,SRC,6,0,0,1
124954,15:50:00,15:50:00,HEA,7,0,0,1
124954,17:15:00,17:15:00,UKH,8,0,0,1
124954,17:45:00,17:45:00,WTS,9,0,0,1
124954,19:55:00,19:55:00,FTA,10,0,0,1
124954,20:20:00,20:20:00,EKA,11,0,0,1
124954,20:40:00,20:40:00,ARC,12,0,0,1
124954,20:50:00,20:50:00,HSU,13,0,0,1
124955,13:15:00,13:15:00,MTZ,1,0,0,1
124955,13:40:00,13:40:00,VAL,2,0,0,1
124955,14:55:00,14:55:00,PTC,3,0,0,1
124955,15:15:00,15:15:00,RPC,4,0,0,1
124955,15:30:00,15:30:00,SRC,5,0,0,1
124955,15:50:00,15:50:00,HEA,6,0,0,1
124955,17:15:00,17:15:00,UKH,7,0,0,1
124955,17:45:00,17:45:00,WTS,8,0,0,1
124955,19:55:00,19:55:00,FTA,9,0,0,1
124955,20:20:00,20:20:00,EKA,10,0,0,1
124955,20:40:00,20:40:00,ARC,11,0,0,1
124955,20:50:00,20:50:00,HSU,12,0,0,1
124956,13:15:00,13:15:00,MTZ,1,0,0,1
124956,13:40:00,13:40:00,VAL,2,0,0,1
124956,14:10:00,14:10:00,NAP,3,0,0,1
124956,14:55:00,14:55:00,PTC,4,0,0,1
124956,15:15:00,15:15:00,RPC,5,0,0,1
124956,15:30:00,15:30:00,SRC,6,0,0,1
124956,15:50:00,15:50:00,HEA,7,0,0,1
124956,17:15:00,17:15:00,UKH,8,0,0,1
124956,17:45:00,17:45:00,WTS,9,0,0,1
124956,19:55:00,19:55:00,FTA,10,0,0,1
124956,20:20:00,20:20:00,EKA,11,0,0,1
124956,20:40:00,20:40:00,ARC,12,0,0,1
124956,20:50:00,20:50:00,HSU,13,0,0,1
124957,12:40:00,12:40:00,HSU,1,0,0,1
124957,12:50:00,12:50:00,ARC,2,0,0,1
124957,13:10:00,13:10:00,EKA,3,0,0,1
124957,13:40:00,13:40:00,FTA,4,0,0,1
124957,15:45:00,15:45:00,WTS,5,0,0,1
124957,16:55:00,16:55:00,UKH,6,0,0,1
124957,17:40:00,17:40:00,HEA,7,0,0,1
124957,18:00:00,18:00:00,SRC,8,0,0,1
124957,18:15:00,18:15:00,RPC,9,0,0,1
124957,19:15:00,19:15:00,NAP,10,0,0,1
124957,20:30:00,20:30:00,MTZ,11,1,0,1
124958,12:40:00,12:40:00,HSU,1,0,0,1
124958,12:50:00,12:50:00,ARC,2,0,0,1
124958,13:10:00,13:10:00,EKA,3,0,0,1
124958,13:40:00,13:40:00,FTA,4,0,0,1
124958,15:45:00,15:45:00,WTS,5,0,0,1
124958,16:55:00,16:55:00,UKH,6,0,0,1
124958,17:40:00,17:40:00,HEA,7,0,0,1
124958,18:00:00,18:00:00,SRC,8,0,0,1
124958,18:15:00,18:15:00,RPC,9,0,0,1
124958,20:30:00,20:30:00,MTZ,10,1,0,1
124959,12:40:00,12:40:00,HSU,1,0,0,1
124959,12:50:00,12:50:00,ARC,2,0,0,1
124959,13:10:00,13:10:00,EKA,3,0,0,1
124959,13:40:00,13:40:00,FTA,4,0,0,1
124959,15:45:00,15:45:00,WTS,5,0,0,1
124959,16:55:00,16:55:00,UKH,6,0,0,1
124959,17:40:00,17:40:00,HEA,7,0,0,1
124959,18:00:00,18:00:00,SRC,8,0,0,1
124959,18:15:00,18:15:00,RPC,9,0,0,1
124959,19:15:00,19:15:00,NAP,10,0,0,1
124959,20:30:00,20:30:00,MTZ,11,1,0,1
124966,8:20:00,8:20:00,SRC,1,0,0,1
124966,8:30:00,8:30:00,RPC,2,0,0,1
124966,8:45:00,8:45:00,PTC,3,0,0,1
124966,9:30:00,9:30:00,NAP,4,0,0,1
124966,10:00:00,10:00:00,VAL,5,0,0,1
124966,10:35:00,10:35:00,MTZ,6,0,0,1
124967,8:20:00,8:20:00,SRC,1,0,0,1
124967,8:30:00,8:30:00,RPC,2,0,0,1
124967,8:45:00,8:45:00,PTC,3,0,0,1
124967,10:00:00,10:00:00,VAL,4,0,0,1
124967,10:35:00,10:35:00,MTZ,5,0,0,1
124968,8:20:00,8:20:00,SRC,1,0,0,1
124968,8:30:00,8:30:00,RPC,2,0,0,1
124968,8:45:00,8:45:00,PTC,3,0,0,1
124968,9:30:00,9:30:00,NAP,4,0,0,1
124968,10:00:00,10:00:00,VAL,5,0,0,1
124968,10:35:00,10:35:00,MTZ,6,0,0,1
124969,20:45:00,20:45:00,MTZ,1,0,0,1
124969,21:10:00,21:10:00,VAL,2,0,0,1
124969,21:40:00,21:40:00,NAP,3,0,0,1
124969,22:30:00,22:30:00,PTC,4,0,0,1
124969,22:45:00,22:45:00,RPC,5,0,0,1
124969,23:00:00,23:00:00,SRC,6,0,0,1
124970,20:45:00,20:45:00,MTZ,1,0,0,1
124970,21:10:00,21:10:00,VAL,2,0,0,1
124970,22:30:00,22:30:00,PTC,3,0,0,1
124970,22:45:00,22:45:00,RPC,4,0,0,1
124970,23:00:00,23:00:00,SRC,5,0,0,1
124971,20:45:00,20:45:00,MTZ,1,0,0,1
124971,21:10:00,21:10:00,VAL,2,0,0,1
124971,21:40:00,21:40:00,NAP,3,0,0,1
124971,22:30:00,22:30:00,PTC,4,0,0,1
124971,22:45:00,22:45:00,RPC,5,0,0,1
124971,23:00:00,23:00:00,SRC,6,0,0,1
125082,5:40:00,5:40:00,GBY,1,0,0,1
125082,6:00:00,6:00:00,DPE,2,0,0,1
125082,6:31:00,6:31:00,APP,3,0,0,1
125082,7:00:00,7:00:00,OSU,4,0,0,1
125082,7:33:00,7:33:00,FDL,5,0,0,1
125082,8:54:00,8:54:00,MKE,6,0,0,1
125082,9:23:00,9:23:00,MKB,7,0,0,1
125085,19:30:00,19:30:00,MKB,1,0,0,1
125085,19:55:00,19:55:00,MKE,2,0,0,1
125085,21:12:00,21:12:00,FDL,3,0,0,1
125085,21:50:00,21:50:00,OSU,4,0,0,1
125085,22:23:00,22:23:00,APP,5,0,0,1
125085,22:55:00,22:55:00,DPE,6,0,0,1
125085,23:17:00,23:17:00,GBY,7,0,0,1
125672,21:05:00,21:05:00,BFD,1,0,0,1
125672,23:15:00,23:15:00,GDL,2,1,0,1
125672,23:35:00,23:35:00,LAX,3,0,0,1
125675,23:05:00,23:05:00,BFD,1,0,1,1
125675,25:15:00,25:15:00,GDL,2,1,0,1
125675,25:35:00,25:35:00,LAX,3,0,0,1
125684,21:05:00,21:05:00,BFD,1,0,0,1
125684,22:40:00,22:40:00,NHL,2,0,0,1
125684,23:05:00,23:05:00,BUR,3,0,0,1
125684,23:30:00,23:35:00,VNC,4,0,0,1
125684,24:05:00,24:05:00,WES,5,1,0,1
125684,24:35:00,24:35:00,SMN,6,0,0,1
125733,18:20:00,18:20:00,CHI,1,0,0,1
125733,18:42:00,18:42:00,SMT,2,0,0,1
125733,19:10:00,19:10:00,JOL,3,0,0,1
125733,19:42:00,19:42:00,DWT,4,0,0,1
125733,19:55:00,19:55:00,PON,5,0,0,1
125733,20:25:00,20:28:00,BNL,6,0,0,1
125733,20:58:00,20:58:00,LCN,7,0,0,1
125733,21:25:00,21:28:00,SPI,8,0,0,1
125733,22:09:00,22:09:00,CRV,9,0,0,1
125733,22:36:00,22:38:00,ALN,10,0,0,1
125733,23:23:00,23:23:00,STL,11,0,0,1
126437,23:58:00,23:58:00,NYP,1,0,0,1
126437,24:13:00,24:14:00,NWK,2,0,0,1
126437,24:26:00,24:27:00,MET,3,0,0,1
126437,24:49:00,24:50:00,TRE,4,0,0,1
126437,25:20:00,25:20:00,PHL,5,0,0,1
126439,23:58:00,23:58:00,NYP,1,0,0,1
126439,24:13:00,24:14:00,NWK,2,0,0,1
126439,24:26:00,24:27:00,MET,3,0,0,1
126439,24:49:00,24:50:00,TRE,4,0,0,1
126439,25:20:00,25:20:00,PHL,5,0,0,1
126440,23:58:00,23:58:00,NYP,1,0,0,1
126440,24:13:00,24:14:00,NWK,2,0,0,1
126440,24:26:00,24:27:00,MET,3,0,0,1
126440,24:49:00,24:50:00,TRE,4,0,0,1
126440,25:20:00,25:20:00,PHL,5,0,0,1
127066,21:49:00,21:49:00,NYP,1,0,0,1
127066,22:04:00,22:06:00,NWK,2,0,0,1
127066,22:39:00,22:41:00,TRE,3,0,0,1
127066,23:09:00,23:09:00,PHL,4,0,0,1
127068,21:49:00,21:49:00,NYP,1,0,0,1
127068,22:04:00,22:06:00,NWK,2,0,0,1
127068,22:39:00,22:41:00,TRE,3,0,0,1
127068,23:09:00,23:09:00,PHL,4,0,0,1
127069,21:49:00,21:49:00,NYP,1,0,0,1
127069,22:04:00,22:06:00,NWK,2,0,0,1
127069,22:39:00,22:41:00,TRE,3,0,0,1
127069,23:09:00,23:09:00,PHL,4,0,0,1
127402,13:00:00,13:00:00,SPG,1,0,0,1
127402,13:19:00,13:19:00,WNL,2,0,0,1
127402,13:24:00,13:24:00,WND,3,0,0,1
127402,13:31:00,13:34:00,HFD,4,0,0,1
127402,13:44:00,13:44:00,BER,5,0,0,1
127402,13:52:00,13:52:00,MDN,6,0,0,1
127402,14:00:00,14:00:00,WFD,7,0,0,1
127402,14:15:00,14:15:00,STS,8,0,0,1
127402,14:19:00,14:19:00,NHV,9,0,0,1
127404,13:00:00,13:00:00,SPG,1,0,0,1
127404,13:19:00,13:19:00,WNL,2,0,0,1
127404,13:24:00,13:24:00,WND,3,0,0,1
127404,13:31:00,13:34:00,HFD,4,0,0,1
127404,13:44:00,13:44:00,BER,5,0,0,1
127404,13:52:00,13:52:00,MDN,6,0,0,1
127404,14:00:00,14:00:00,WFD,7,0,0,1
